CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014
14380,,37189,"Watauga County, NC",County or equivalent,51079,51079,50993,51583,52064,52317,52560,-86,590,481,253,243,90,361,362,335,344,97,362,314,293,341,-7,-1,48,42,3,3,21,20,24,26,-81,570,404,241,239,-78,591,424,265,265,-1,0,9,-54,-25
14420,,,"Borger, TX",Micropolitan Statistical Area,22150,22249,22212,21972,21948,21832,21773,-37,-240,-24,-116,-59,71,286,313,314,309,49,237,224,247,210,22,49,89,67,99,1,11,7,7,7,-61,-335,-117,-145,-170,-60,-324,-110,-138,-163,1,35,-3,-45,5
14420,,48233,"Hutchinson County, TX",County or equivalent,22150,22249,22212,21972,21948,21832,21773,-37,-240,-24,-116,-59,71,286,313,314,309,49,237,224,247,210,22,49,89,67,99,1,11,7,7,7,-61,-335,-117,-145,-170,-60,-324,-110,-138,-163,1,35,-3,-45,5
14580,,,"Bozeman, MT",Micropolitan Statistical Area,89513,89510,89599,91333,92604,94694,97308,89,1734,1271,2090,2614,268,1040,1103,1143,1152,148,517,495,515,539,120,523,608,628,613,31,104,106,119,119,-56,1043,552,1316,1784,-25,1147,658,1435,1903,-6,64,5,27,98
14580,,30031,"Gallatin County, MT",County or equivalent,89513,89510,89599,91333,92604,94694,97308,89,1734,1271,2090,2614,268,1040,1103,1143,1152,148,517,495,515,539,120,523,608,628,613,31,104,106,119,119,-56,1043,552,1316,1784,-25,1147,658,1435,1903,-6,64,5,27,98
14620,,,"Bradford, PA",Micropolitan Statistical Area,43450,43450,43354,43190,43234,42788,42554,-96,-164,44,-446,-234,109,439,428,381,375,157,527,516,519,512,-48,-88,-88,-138,-137,1,13,12,14,15,-51,-105,124,-286,-96,-50,-92,136,-272,-81,2,16,-4,-36,-16
14620,,42083,"McKean County, PA",County or equivalent,43450,43450,43354,43190,43234,42788,42554,-96,-164,44,-446,-234,109,439,428,381,375,157,527,516,519,512,-48,-88,-88,-138,-137,1,13,12,14,15,-51,-105,124,-286,-96,-50,-92,136,-272,-81,2,16,-4,-36,-16
14660,,,"Brainerd, MN",Micropolitan Statistical Area,91067,91067,91249,91023,91248,91652,91824,182,-226,225,404,172,277,1047,1090,1065,1056,211,885,935,911,919,66,162,155,154,137,8,28,36,33,33,116,-375,52,153,29,124,-347,88,186,62,-8,-41,-18,64,-27
14660,,27021,"Cass County, MN",County or equivalent,28567,28567,28640,28371,28398,28527,28559,73,-269,27,129,32,85,295,361,347,347,52,283,292,313,298,33,12,69,34,49,0,3,4,5,5,41,-277,-40,82,-28,41,-274,-36,87,-23,-1,-7,-6,8,6
14660,,27035,"Crow Wing County, MN",County or equivalent,62500,62500,62609,62652,62850,63125,63265,109,43,198,275,140,192,752,729,718,709,159,602,643,598,621,33,150,86,120,88,8,25,32,28,28,75,-98,92,71,57,83,-73,124,99,85,-7,-34,-12,56,-33
14700,,,"Branson, MO",Micropolitan Statistical Area,83877,83877,83983,84543,84675,84859,85334,106,560,132,184,475,246,852,883,876,867,187,820,832,933,866,59,32,51,-57,1,40,118,112,127,127,44,388,-20,154,288,84,506,92,281,415,-37,22,-11,-40,59
14700,,29209,"Stone County, MO",County or equivalent,32202,32202,32043,31853,31613,31351,31104,-159,-190,-240,-262,-247,76,241,268,253,257,64,336,342,378,366,12,-95,-74,-125,-109,2,5,6,7,7,-130,-126,-163,-59,-197,-128,-121,-157,-52,-190,-43,26,-9,-85,52
14700,,29213,"Taney County, MO",County or equivalent,51675,51675,51940,52690,53062,53508,54230,265,750,372,446,722,170,611,615,623,610,123,484,490,555,500,47,127,125,68,110,38,113,106,120,120,174,514,143,213,485,212,627,249,333,605,6,-4,-2,45,7
14720,,,"Breckenridge, CO",Micropolitan Statistical Area,27994,27994,28063,27960,28228,28755,29404,69,-103,268,527,649,62,306,309,239,271,3,54,56,39,59,59,252,253,200,212,35,148,135,146,149,-20,-534,-110,200,289,15,-386,25,346,438,-5,31,-10,-19,-1
14720,,8117,"Summit County, CO",County or equivalent,27994,27994,28063,27960,28228,28755,29404,69,-103,268,527,649,62,306,309,239,271,3,54,56,39,59,59,252,253,200,212,35,148,135,146,149,-20,-534,-110,200,289,15,-386,25,346,438,-5,31,-10,-19,-1
14780,,,"Brenham, TX",Micropolitan Statistical Area,33718,33708,33749,33972,33866,34169,34438,41,223,-106,303,269,125,437,379,410,401,109,373,380,343,356,16,64,-1,67,45,7,32,30,31,32,23,134,-138,170,179,30,166,-108,201,211,-5,-7,3,35,13
14780,,48477,"Washington County, TX",County or equivalent,33718,33708,33749,33972,33866,34169,34438,41,223,-106,303,269,125,437,379,410,401,109,373,380,343,356,16,64,-1,67,45,7,32,30,31,32,23,134,-138,170,179,30,166,-108,201,211,-5,-7,3,35,13
14820,,,"Brevard, NC",Micropolitan Statistical Area,33090,33090,33073,32819,32854,32925,33045,-17,-254,35,71,120,67,280,256,257,260,83,416,368,403,384,-16,-136,-112,-146,-124,5,24,24,27,27,2,-119,124,192,237,7,-95,148,219,264,-8,-23,-1,-2,-20
14820,,37175,"Transylvania County, NC",County or equivalent,33090,33090,33073,32819,32854,32925,33045,-17,-254,35,71,120,67,280,256,257,260,83,416,368,403,384,-16,-136,-112,-146,-124,5,24,24,27,27,2,-119,124,192,237,7,-95,148,219,264,-8,-23,-1,-2,-20
15020,,,"Brookhaven, MS",Micropolitan Statistical Area,34869,34869,34893,34855,34849,34750,34775,24,-38,-6,-99,25,123,437,488,449,452,67,404,394,389,378,56,33,94,60,74,4,7,6,7,7,-31,-76,-102,-180,-36,-27,-69,-96,-173,-29,-5,-2,-4,14,-20
15020,,28085,"Lincoln County, MS",County or equivalent,34869,34869,34893,34855,34849,34750,34775,24,-38,-6,-99,25,123,437,488,449,452,67,404,394,389,378,56,33,94,60,74,4,7,6,7,7,-31,-76,-102,-180,-36,-27,-69,-96,-173,-29,-5,-2,-4,14,-20
15060,,,"Brookings, OR",Micropolitan Statistical Area,22364,22364,22364,22457,22249,22299,22335,0,93,-208,50,36,44,180,190,184,191,78,343,349,345,340,-34,-163,-159,-161,-149,2,1,0,1,1,32,271,-46,206,170,34,272,-46,207,171,0,-16,-3,4,14
15060,,41015,"Curry County, OR",County or equivalent,22364,22364,22364,22457,22249,22299,22335,0,93,-208,50,36,44,180,190,184,191,78,343,349,345,340,-34,-163,-159,-161,-149,2,1,0,1,1,32,271,-46,206,170,34,272,-46,207,171,0,-16,-3,4,14
15100,,,"Brookings, SD",Micropolitan Statistical Area,31965,31965,32020,32130,32686,33087,33314,55,110,556,401,227,98,367,392,423,410,53,185,205,199,189,45,182,187,224,221,11,92,91,103,104,2,-158,271,74,-88,13,-66,362,177,16,-3,-6,7,0,-10
15100,,46011,"Brookings County, SD",County or equivalent,31965,31965,32020,32130,32686,33087,33314,55,110,556,401,227,98,367,392,423,410,53,185,205,199,189,45,182,187,224,221,11,92,91,103,104,2,-158,271,74,-88,13,-66,362,177,16,-3,-6,7,0,-10
15220,,,"Brownwood, TX",Micropolitan Statistical Area,38106,38106,38097,38001,37857,37908,37653,-9,-96,-144,51,-255,90,432,419,414,417,156,473,459,452,443,-66,-41,-40,-38,-26,4,28,28,32,32,62,-66,-128,38,-244,66,-38,-100,70,-212,-9,-17,-4,19,-17
15220,,48049,"Brown County, TX",County or equivalent,38106,38106,38097,38001,37857,37908,37653,-9,-96,-144,51,-255,90,432,419,414,417,156,473,459,452,443,-66,-41,-40,-38,-26,4,28,28,32,32,62,-66,-128,38,-244,66,-38,-100,70,-212,-9,-17,-4,19,-17
15340,,,"Bucyrus, OH",Micropolitan Statistical Area,43784,43784,43778,43307,42847,42770,42480,-6,-471,-460,-77,-290,127,510,455,462,469,96,492,544,475,460,31,18,-89,-13,9,0,7,7,7,7,-38,-477,-386,-27,-280,-38,-470,-379,-20,-273,1,-19,8,-44,-26
15340,,39033,"Crawford County, OH",County or equivalent,43784,43784,43778,43307,42847,42770,42480,-6,-471,-460,-77,-290,127,510,455,462,469,96,492,544,475,460,31,18,-89,-13,9,0,7,7,7,7,-38,-477,-386,-27,-280,-38,-470,-379,-20,-273,1,-19,8,-44,-26
15420,,,"Burley, ID",Micropolitan Statistical Area,43021,43021,43143,43313,43359,43652,43863,122,170,46,293,211,177,709,735,727,752,97,377,375,330,336,80,332,360,397,416,4,44,34,40,40,41,-221,-350,-109,-246,45,-177,-316,-69,-206,-3,15,2,-35,1
15420,,16031,"Cassia County, ID",County or equivalent,22952,22958,23078,23146,23270,23342,23540,120,68,124,72,198,94,389,415,373,391,70,201,175,170,168,24,188,240,203,223,0,7,1,4,4,96,-137,-115,-109,-26,96,-130,-114,-105,-22,0,10,-2,-26,-3
15420,,16067,"Minidoka County, ID",County or equivalent,20069,20063,20065,20167,20089,20310,20323,2,102,-78,221,13,83,320,320,354,361,27,176,200,160,168,56,144,120,194,193,4,37,33,36,36,-55,-84,-235,0,-220,-51,-47,-202,36,-184,-3,5,4,-9,4
15460,,,"Burlington, IA-IL",Micropolitan Statistical Area,47656,47653,47575,47300,47290,47361,47171,-78,-275,-10,71,-190,123,531,498,509,506,165,543,531,530,519,-42,-12,-33,-21,-13,2,22,22,23,24,-32,-255,0,59,-184,-30,-233,22,82,-160,-6,-30,1,10,-17
15460,,17071,"Henderson County, IL",County or equivalent,7331,7328,7325,7201,7019,6909,6916,-3,-124,-182,-110,7,10,55,40,38,45,8,91,82,80,81,2,-36,-42,-42,-36,0,-1,-1,-1,-1,-1,-83,-141,-66,47,-1,-84,-142,-67,46,-4,-4,2,-1,-3
15460,,19057,"Des Moines County, IA",County or equivalent,40325,40325,40250,40099,40271,40452,40255,-75,-151,172,181,-197,113,476,458,471,461,157,452,449,450,438,-44,24,9,21,23,2,23,23,24,25,-31,-172,141,125,-231,-29,-149,164,149,-206,-2,-26,-1,11,-14
15580,,,"Butte-Silver Bow, MT",Micropolitan Statistical Area,34200,34204,34239,34388,34493,34512,34680,35,149,105,19,168,109,396,429,360,377,120,401,392,395,399,-11,-5,37,-35,-22,11,45,46,50,50,34,111,24,-14,144,45,156,70,36,194,1,-2,-2,18,-4
15580,,30093,"Silver Bow County, MT",County or equivalent,34200,34204,34239,34388,34493,34512,34680,35,149,105,19,168,109,396,429,360,377,120,401,392,395,399,-11,-5,37,-35,-22,11,45,46,50,50,34,111,24,-14,144,45,156,70,36,194,1,-2,-2,18,-4
15620,,,"Cadillac, MI",Micropolitan Statistical Area,47584,47584,47575,47640,47631,47653,47923,-9,65,-9,22,270,149,605,564,571,571,150,523,479,483,492,-1,82,85,88,79,2,16,16,18,18,-8,-45,-109,-76,203,-6,-29,-93,-58,221,-2,12,-1,-8,-30
15620,,26113,"Missaukee County, MI",County or equivalent,14849,14849,14817,14945,15037,15092,15037,-32,128,92,55,-55,38,164,190,166,187,55,160,134,145,158,-17,4,56,21,29,2,13,13,14,14,-17,103,24,35,-85,-15,116,37,49,-71,0,8,-1,-15,-13
15620,,26165,"Wexford County, MI",County or equivalent,32735,32735,32758,32695,32594,32561,32886,23,-63,-101,-33,325,111,441,374,405,384,95,363,345,338,334,16,78,29,67,50,0,3,3,4,4,9,-148,-133,-111,288,9,-145,-130,-107,292,-2,4,0,7,-17
15660,,,"Calhoun, GA",Micropolitan Statistical Area,55186,55186,55204,55508,55740,55830,56047,18,304,232,90,217,179,728,725,679,703,79,500,478,438,477,100,228,247,241,226,19,86,79,89,92,-102,1,-89,-237,-88,-83,87,-10,-148,4,1,-11,-5,-3,-13
15660,,13129,"Gordon County, GA",County or equivalent,55186,55186,55204,55508,55740,55830,56047,18,304,232,90,217,179,728,725,679,703,79,500,478,438,477,100,228,247,241,226,19,86,79,89,92,-102,1,-89,-237,-88,-83,87,-10,-148,4,1,-11,-5,-3,-13
15700,,,"Cambridge, MD",Micropolitan Statistical Area,32618,32618,32681,32712,32488,32612,32578,63,31,-224,124,-34,107,371,360,412,406,56,327,377,383,373,51,44,-17,29,33,2,17,13,16,16,15,-23,-224,51,-54,17,-6,-211,67,-38,-5,-7,4,28,-29
15700,,24019,"Dorchester County, MD",County or equivalent,32618,32618,32681,32712,32488,32612,32578,63,31,-224,124,-34,107,371,360,412,406,56,327,377,383,373,51,44,-17,29,33,2,17,13,16,16,15,-23,-224,51,-54,17,-6,-211,67,-38,-5,-7,4,28,-29
15740,,,"Cambridge, OH",Micropolitan Statistical Area,40087,40087,40102,39847,39813,39614,39590,15,-255,-34,-199,-24,98,465,453,466,455,81,457,433,419,443,17,8,20,47,12,0,2,2,3,3,1,-247,-52,-199,-41,1,-245,-50,-196,-38,-3,-18,-4,-50,2
15740,,39059,"Guernsey County, OH",County or equivalent,40087,40087,40102,39847,39813,39614,39590,15,-255,-34,-199,-24,98,465,453,466,455,81,457,433,419,443,17,8,20,47,12,0,2,2,3,3,1,-247,-52,-199,-41,1,-245,-50,-196,-38,-3,-18,-4,-50,2
15780,,,"Camden, AR",Micropolitan Statistical Area,31488,31489,31439,31026,30710,30232,30030,-50,-413,-316,-478,-202,93,376,361,346,348,135,416,398,403,391,-42,-40,-37,-57,-43,1,3,3,5,6,3,-433,-283,-405,-148,4,-430,-280,-400,-142,-12,57,1,-21,-17
15780,,5013,"Calhoun County, AR",County or equivalent,5368,5368,5330,5280,5299,5219,5202,-38,-50,19,-80,-17,7,42,48,49,51,4,57,50,56,47,3,-15,-2,-7,4,0,0,0,0,0,-35,-71,20,-59,-24,-35,-71,20,-59,-24,-6,36,1,-14,3
15780,,5103,"Ouachita County, AR",County or equivalent,26120,26121,26109,25746,25411,25013,24828,-12,-363,-335,-398,-185,86,334,313,297,297,131,359,348,347,344,-45,-25,-35,-50,-47,1,3,3,5,6,38,-362,-303,-346,-124,39,-359,-300,-341,-118,-6,21,0,-7,-20
15820,,,"Campbellsville, KY",Micropolitan Statistical Area,24512,24512,24802,24997,25049,25190,25257,290,195,52,141,67,77,303,309,338,324,90,280,260,309,309,-13,23,49,29,15,8,33,32,35,35,273,151,-28,59,2,281,184,4,94,37,22,-12,-1,18,15
15820,,21217,"Taylor County, KY",County or equivalent,24512,24512,24802,24997,25049,25190,25257,290,195,52,141,67,77,303,309,338,324,90,280,260,309,309,-13,23,49,29,15,8,33,32,35,35,273,151,-28,59,2,281,184,4,94,37,22,-12,-1,18,15
15860,,,"Cañon City, CO",Micropolitan Statistical Area,46824,46824,46885,47431,47114,46463,46502,61,546,-317,-651,39,109,379,389,339,339,154,530,498,515,530,-45,-151,-109,-176,-191,12,53,43,48,50,94,609,-255,-536,184,106,662,-212,-488,234,0,35,4,13,-4
15860,,8043,"Fremont County, CO",County or equivalent,46824,46824,46885,47431,47114,46463,46502,61,546,-317,-651,39,109,379,389,339,339,154,530,498,515,530,-45,-151,-109,-176,-191,12,53,43,48,50,94,609,-255,-536,184,106,662,-212,-488,234,0,35,4,13,-4
15900,,,"Canton, IL",Micropolitan Statistical Area,37069,37069,37071,36973,36659,36369,36007,2,-98,-314,-290,-362,95,375,354,347,348,72,462,464,446,457,23,-87,-110,-99,-109,0,11,11,13,13,-14,-9,-214,-201,-295,-14,2,-203,-188,-282,-7,-13,-1,-3,29
15900,,17057,"Fulton County, IL",County or equivalent,37069,37069,37071,36973,36659,36369,36007,2,-98,-314,-290,-362,95,375,354,347,348,72,462,464,446,457,23,-87,-110,-99,-109,0,11,11,13,13,-14,-9,-214,-201,-295,-14,2,-203,-188,-282,-7,-13,-1,-3,29
16100,,,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,53829,53829,53897,54021,54370,55486,56395,68,124,349,1116,909,187,767,699,867,823,109,578,509,519,519,78,189,190,348,304,0,-4,-3,1,1,-4,-44,169,843,550,-4,-48,166,844,551,-6,-17,-7,-76,54
16100,,35015,"Eddy County, NM",County or equivalent,53829,53829,53897,54021,54370,55486,56395,68,124,349,1116,909,187,767,699,867,823,109,578,509,519,519,78,189,190,348,304,0,-4,-3,1,1,-4,-44,169,843,550,-4,-48,166,844,551,-6,-17,-7,-76,54
16260,,,"Cedar City, UT",Micropolitan Statistical Area,46163,46163,46264,46658,46730,46706,47269,101,394,72,-24,563,237,877,831,843,811,80,262,292,269,274,157,615,539,574,537,11,39,43,42,42,-66,-278,-517,-652,10,-55,-239,-474,-610,52,-1,18,7,12,-26
16260,,49021,"Iron County, UT",County or equivalent,46163,46163,46264,46658,46730,46706,47269,101,394,72,-24,563,237,877,831,843,811,80,262,292,269,274,157,615,539,574,537,11,39,43,42,42,-66,-278,-517,-652,10,-55,-239,-474,-610,52,-1,18,7,12,-26
16340,,,"Cedartown, GA",Micropolitan Statistical Area,41475,41475,41532,41283,41127,41177,41133,57,-249,-156,50,-44,142,600,561,575,577,84,461,450,461,463,58,139,111,114,114,20,83,77,86,88,-20,-460,-351,-173,-244,0,-377,-274,-87,-156,-1,-11,7,23,-2
16340,,13233,"Polk County, GA",County or equivalent,41475,41475,41532,41283,41127,41177,41133,57,-249,-156,50,-44,142,600,561,575,577,84,461,450,461,463,58,139,111,114,114,20,83,77,86,88,-20,-460,-351,-173,-244,0,-377,-274,-87,-156,-1,-11,7,23,-2
16380,,,"Celina, OH",Micropolitan Statistical Area,40814,40814,40767,40795,40827,40724,40831,-47,28,32,-103,107,128,514,519,520,516,119,383,424,368,377,9,131,95,152,139,2,5,5,5,5,-61,-147,-67,-256,-22,-59,-142,-62,-251,-17,3,39,-1,-4,-15
16380,,39107,"Mercer County, OH",County or equivalent,40814,40814,40767,40795,40827,40724,40831,-47,28,32,-103,107,128,514,519,520,516,119,383,424,368,377,9,131,95,152,139,2,5,5,5,5,-61,-147,-67,-256,-22,-59,-142,-62,-251,-17,3,39,-1,-4,-15
16460,,,"Centralia, IL",Micropolitan Statistical Area,39437,39437,39455,39014,38923,38646,38571,18,-441,-91,-277,-75,130,490,503,495,491,165,553,488,422,403,-35,-63,15,73,88,1,7,7,7,7,58,-451,-113,-329,-150,59,-444,-106,-322,-143,-6,66,0,-28,-20
16460,,17121,"Marion County, IL",County or equivalent,39437,39437,39455,39014,38923,38646,38571,18,-441,-91,-277,-75,130,490,503,495,491,165,553,488,422,403,-35,-63,15,73,88,1,7,7,7,7,58,-451,-113,-329,-150,59,-444,-106,-322,-143,-6,66,0,-28,-20
16500,,,"Centralia, WA",Micropolitan Statistical Area,75455,75455,75487,75660,75532,75102,75128,32,173,-128,-430,26,223,924,861,863,846,158,869,811,802,791,65,55,50,61,55,11,46,42,46,46,-43,93,-224,-521,-152,-32,139,-182,-475,-106,-1,-21,4,-16,77
16500,,53041,"Lewis County, WA",County or equivalent,75455,75455,75487,75660,75532,75102,75128,32,173,-128,-430,26,223,924,861,863,846,158,869,811,802,791,65,55,50,61,55,11,46,42,46,46,-43,93,-224,-521,-152,-32,139,-182,-475,-106,-1,-21,4,-16,77
16660,,,"Charleston-Mattoon, IL",Micropolitan Statistical Area,64921,64921,64972,64819,64567,64512,64153,51,-153,-252,-55,-359,176,623,632,594,597,165,636,598,584,573,11,-13,34,10,24,12,37,33,39,39,38,-159,-316,-60,-410,50,-122,-283,-21,-371,-10,-18,-3,-44,-12
16660,,17029,"Coles County, IL",County or equivalent,53873,53873,53931,53751,53631,53641,53320,58,-180,-120,10,-321,151,504,514,497,505,146,511,487,476,470,5,-7,27,21,35,7,25,22,25,25,53,-184,-166,-6,-358,60,-159,-144,19,-333,-7,-14,-3,-30,-23
16660,,17035,"Cumberland County, IL",County or equivalent,11048,11048,11041,11068,10936,10871,10833,-7,27,-132,-65,-38,25,119,118,97,92,19,125,111,108,103,6,-6,7,-11,-11,5,12,11,14,14,-15,25,-150,-54,-52,-10,37,-139,-40,-38,-3,-4,0,-14,11
17060,,,"Chillicothe, OH",Micropolitan Statistical Area,78064,78064,78126,77627,77485,77364,77159,62,-499,-142,-121,-205,208,776,910,807,828,171,842,819,788,785,37,-66,91,19,43,7,30,30,29,29,23,-465,-263,-124,-252,30,-435,-233,-95,-223,-5,2,0,-45,-25
17060,,39141,"Ross County, OH",County or equivalent,78064,78064,78126,77627,77485,77364,77159,62,-499,-142,-121,-205,208,776,910,807,828,171,842,819,788,785,37,-66,91,19,43,7,30,30,29,29,23,-465,-263,-124,-252,30,-435,-233,-95,-223,-5,2,0,-45,-25
17200,,,"Claremont-Lebanon, NH-VT",Micropolitan Statistical Area,218466,218458,218367,218178,217690,217666,217634,-91,-189,-488,-24,-32,478,1984,1984,1851,1892,541,1999,1962,2016,1946,-63,-15,22,-165,-54,55,320,331,364,366,-73,-422,-839,-148,-233,-18,-102,-508,216,133,-10,-72,-2,-75,-111
17200,,33009,"Grafton County, NH",County or equivalent,89118,89114,89105,89067,89342,89628,89658,-9,-38,275,286,30,184,758,797,729,755,189,754,767,801,763,-5,4,30,-72,-8,45,246,252,281,281,-44,-260,-1,27,-197,1,-14,251,308,84,-5,-28,-6,50,-46
17200,,33019,"Sullivan County, NH",County or equivalent,43742,43742,43720,43460,43188,42986,43103,-22,-260,-272,-202,117,109,414,409,381,389,114,420,391,443,414,-5,-6,18,-62,-25,2,25,25,25,26,-16,-262,-314,-84,146,-14,-237,-289,-59,172,-3,-17,-1,-81,-30
17200,,50017,"Orange County, VT",County or equivalent,28936,28936,28941,29025,28933,28879,28859,5,84,-92,-54,-20,69,289,276,264,257,70,242,238,226,238,-1,47,38,38,19,0,9,9,11,12,8,35,-140,-73,-58,8,44,-131,-62,-46,-2,-7,1,-30,7
17200,,50027,"Windsor County, VT",County or equivalent,56670,56666,56601,56626,56227,56173,56014,-65,25,-399,-54,-159,116,523,502,477,491,168,583,566,546,531,-52,-60,-64,-69,-40,8,40,45,47,47,-21,65,-384,-18,-124,-13,105,-339,29,-77,0,-20,4,-14,-42
17220,,,"Clarksburg, WV",Micropolitan Statistical Area,94196,94196,94315,94374,94352,94335,94221,119,59,-22,-17,-114,246,1037,1062,1030,1031,259,1183,1164,1083,1122,-13,-146,-102,-53,-91,4,23,22,24,24,125,202,66,139,-86,129,225,88,163,-62,3,-20,-8,-127,39
17220,,54017,"Doddridge County, WV",County or equivalent,8202,8202,8198,8183,8220,8417,8391,-4,-15,37,197,-26,18,67,63,69,70,28,77,86,79,71,-10,-10,-23,-10,-1,0,2,2,2,2,7,-35,60,223,-46,7,-33,62,225,-44,-1,28,-2,-18,19
17220,,54033,"Harrison County, WV",County or equivalent,69099,69102,69240,69269,69148,68926,68761,138,29,-121,-222,-165,191,797,820,775,781,162,903,882,830,866,29,-106,-62,-55,-85,4,21,20,22,22,101,159,-74,-97,-126,105,180,-54,-75,-104,4,-45,-5,-92,24
17220,,54091,"Taylor County, WV",County or equivalent,16895,16892,16877,16922,16984,16992,17069,-15,45,62,8,77,37,173,179,186,180,69,203,196,174,185,-32,-30,-17,12,-5,0,0,0,0,0,17,78,80,13,86,17,78,80,13,86,0,-3,-1,-17,-4
17260,,,"Clarksdale, MS",Micropolitan Statistical Area,26151,26151,26114,25862,25685,25165,24807,-37,-252,-177,-520,-358,104,455,429,421,396,95,306,283,308,291,9,149,146,113,105,3,14,15,16,16,-50,-419,-342,-618,-482,-47,-405,-327,-602,-466,1,4,4,-31,3
17260,,28027,"Coahoma County, MS",County or equivalent,26151,26151,26114,25862,25685,25165,24807,-37,-252,-177,-520,-358,104,455,429,421,396,95,306,283,308,291,9,149,146,113,105,3,14,15,16,16,-50,-419,-342,-618,-482,-47,-405,-327,-602,-466,1,4,4,-31,3
17340,,,"Clearlake, CA",Micropolitan Statistical Area,64665,64665,64757,64279,63984,63843,64184,92,-478,-295,-141,341,175,740,726,720,731,169,795,840,769,769,6,-55,-114,-49,-38,4,10,6,11,17,78,-386,-178,-78,378,82,-376,-172,-67,395,4,-47,-9,-25,-16
17340,,6033,"Lake County, CA",County or equivalent,64665,64665,64757,64279,63984,63843,64184,92,-478,-295,-141,341,175,740,726,720,731,169,795,840,769,769,6,-55,-114,-49,-38,4,10,6,11,17,78,-386,-178,-78,378,82,-376,-172,-67,395,4,-47,-9,-25,-16
17380,,,"Cleveland, MS",Micropolitan Statistical Area,34145,34147,34121,33838,34061,34019,33768,-26,-283,223,-42,-251,158,589,569,548,551,75,402,423,438,418,83,187,146,110,133,1,-2,-2,-2,-1,-109,-483,81,-152,-385,-108,-485,79,-154,-386,-1,15,-2,2,2
17380,,28011,"Bolivar County, MS",County or equivalent,34145,34147,34121,33838,34061,34019,33768,-26,-283,223,-42,-251,158,589,569,548,551,75,402,423,438,418,83,187,146,110,133,1,-2,-2,-2,-1,-109,-483,81,-152,-385,-108,-485,79,-154,-386,-1,15,-2,2,2
17500,,,"Clewiston, FL",Micropolitan Statistical Area,39140,39140,39044,38816,37686,37750,38505,-96,-228,-1130,64,755,162,620,576,590,596,97,275,248,250,284,65,345,328,340,312,47,200,177,200,206,-222,-828,-1687,-445,256,-175,-628,-1510,-245,462,14,55,52,-31,-19
17500,,12051,"Hendry County, FL",County or equivalent,39140,39140,39044,38816,37686,37750,38505,-96,-228,-1130,64,755,162,620,576,590,596,97,275,248,250,284,65,345,328,340,312,47,200,177,200,206,-222,-828,-1687,-445,256,-175,-628,-1510,-245,462,14,55,52,-31,-19
